"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"2520",0,0,0,0,0,0,0,0,4,0,4
"2521",0,0,0,0,0,0,0,0,0,0,9
"2522",0,0,0,0,0,0,0,0,4,0,3
"2523",0,0,0,0,0,0,0,0,0,0,4
"2524",0,0,0,0,0,0,0,0,0,0,9
"2525",0,0,0,0,0,0,0,0,0,0,3
"2526",0,0,0,0,0,0,0,0,2,0,2
"2527",0,0,0,0,0,0,0,9,0,0,17
"2530",0,0,0,0,0,0,0,1,0,0,4
"2531",0,0,0,0,0,0,0,1,0,0,6
"2533",0,0,0,0,0,0,0,0,0,0,2
"2535",0,0,0,0,0,0,0,0,0,0,11
"2536",0,0,0,0,0,0,0,0,0,0,3
"2538",0,0,0,0,0,0,0,0,0,0,2
"2539",0,0,0,0,0,0,0,0,0,0,2
"2541",0,0,0,0,0,0,0,0,0,0,14
"2542",0,0,0,0,0,0,0,0,0,0,3
"2543",0,0,0,0,0,0,0,6,0,0,6
"2544",0,0,0,0,0,0,0,0,0,0,2
"2545",0,0,0,0,0,0,0,0,0,0,5
"2546",0,0,0,0,0,0,0,0,0,0,2
"2547",0,0,0,0,0,0,0,0,1,0,6
"2548",0,0,0,0,0,0,0,0,0,0,5
"2550",0,0,0,0,0,0,0,0,11,0,19
"2551",0,0,0,0,0,0,0,0,3,0,6
"2552",0,0,0,0,0,0,0,0,0,0,3
"2555",0,0,0,0,0,0,0,0,0,0,14
"2556",0,0,0,0,0,0,0,0,0,0,8
"2557",0,0,0,0,0,0,0,0,0,0,2
"2559",0,0,0,0,0,0,0,2,0,0,9
"2562",0,0,0,0,0,0,0,0,0,0,2
"2563",0,0,0,0,0,0,0,1,0,0,2
"2565",0,0,0,0,0,0,0,0,0,0,3
"2567",2,0,0,0,0,0,0,0,0,0,1
"2571",0,0,0,0,0,0,0,0,0,0,2
"2572",0,0,0,0,0,0,0,0,5,0,10
"2573",0,0,0,0,0,0,0,0,0,0,6
"2574",0,0,0,0,0,0,0,0,1,0,2
"2575",0,0,0,0,0,0,0,0,0,0,4
"2576",0,0,0,0,0,0,0,0,1,0,5
"2580",0,0,0,0,0,0,0,2,0,0,2
"2582",0,0,0,0,0,0,0,1,0,0,2
"2583",0,0,0,0,0,0,0,0,5,0,1
"2585",0,0,0,0,0,0,0,0,2,0,1
"2586",26,0,0,0,0,0,0,0,0,0,5
"2587",0,0,0,0,0,0,0,0,0,0,9
"2588",0,0,0,0,0,0,0,1,0,0,1
"2591",0,0,0,0,0,0,0,0,0,0,2
"2592",0,0,0,0,0,0,0,0,0,0,2
"2596",0,0,0,0,0,0,0,0,0,0,4
"2597",0,0,0,0,0,0,0,0,0,0,3
"2598",0,0,0,0,0,0,0,0,1,0,2
"2600",0,0,0,0,0,0,0,0,0,0,3
"2601",0,0,0,0,0,0,0,21,0,0,1
"2602",0,0,0,0,0,0,0,1,2,0,1
"2603",1,0,0,0,0,0,0,0,3,0,17
"2605",0,0,0,0,0,0,0,0,0,0,11
"2610",0,0,0,0,0,0,0,0,0,0,4
"2611",0,0,0,0,0,0,0,0,0,0,23
"2615",0,0,0,0,0,0,0,0,0,0,10
"2616",0,0,0,0,3,0,0,0,0,0,1
"2618",0,0,0,0,0,0,0,0,0,0,2
"2620",0,0,0,0,0,0,0,0,0,0,5
"2621",0,0,0,0,1,0,0,0,0,0,1
"2622",0,0,0,0,0,0,0,1,0,0,5
"2623",0,0,0,0,2,0,0,0,0,0,3
"2624",0,0,0,0,0,0,0,0,1,0,3
"2625",0,0,0,0,0,0,0,0,0,0,4
"2626",0,0,0,0,0,0,0,0,0,0,2
"2627",0,0,0,0,0,0,0,0,0,0,3
"2628",0,0,0,0,0,0,0,0,0,0,8
"2630",0,0,1,0,0,0,0,0,6,0,9
"2632",0,0,0,0,0,0,0,6,0,0,2
"2634",0,0,0,0,0,0,0,0,3,0,0
"2636",0,0,0,0,0,0,0,0,7,0,6
"2637",0,0,0,0,0,0,0,0,1,0,6
"2640",0,0,0,0,0,0,0,0,0,0,2
"2641",0,0,0,0,0,0,0,0,0,0,3
"2642",0,0,0,0,0,0,0,0,1,0,3
"2643",0,0,0,0,0,0,0,0,2,0,0
"2644",0,0,0,0,0,0,0,15,4,0,6
"2646",0,0,0,0,0,0,0,5,0,0,0
"2647",0,0,0,0,0,0,0,0,0,0,4
"2648",0,0,0,0,0,0,0,0,3,0,2
"2649",0,0,0,0,0,0,0,0,0,0,3
"2652",0,0,0,0,0,0,0,0,0,0,3
"2653",0,0,0,0,0,0,0,0,0,0,2
"2654",0,0,0,0,0,0,0,0,12,0,5
"2656",0,0,0,0,0,0,0,0,0,0,2
"2657",0,0,0,0,1,0,0,0,0,0,2
"2658",0,0,0,0,0,0,0,1,0,0,1
"2659",0,0,0,0,0,0,0,0,0,0,6
"2660",0,0,0,0,0,0,0,0,0,0,3
"2662",0,0,0,0,0,0,0,0,0,0,24
"2663",0,0,0,0,0,0,0,0,0,0,2
"2665",0,0,0,0,0,0,0,0,0,0,2
"2666",0,0,0,0,0,0,0,1,0,0,1
"2669",0,0,0,0,0,0,0,0,2,0,4
"2670",0,0,0,0,0,0,0,0,0,0,16
"2671",0,0,0,0,0,0,0,1,0,0,2
"2672",0,0,0,0,0,0,0,0,6,0,2
"2673",0,0,0,0,0,0,0,0,0,0,2
"2674",0,0,0,0,0,0,0,0,1,0,0
"2675",1,0,0,0,0,0,0,0,0,0,10
"2676",4,0,0,0,0,0,0,0,0,0,3
"2677",0,0,0,0,0,0,0,2,0,0,1
"2678",0,0,0,0,0,0,0,0,3,0,3
"2679",0,0,0,0,0,0,0,0,2,0,0
"2680",0,0,0,0,0,0,0,0,0,0,4
"2681",0,0,0,0,0,0,0,0,0,0,11
"2685",0,0,0,0,0,0,0,0,0,0,12
"2686",0,0,0,0,0,0,0,0,0,0,4
"2688",0,0,0,0,1,0,0,0,0,0,1
"2689",0,0,0,0,0,0,0,8,0,0,9
"2691",4,0,0,0,0,5,0,0,0,0,0
"2692",0,0,0,0,0,0,0,0,0,0,3
"2693",0,0,0,0,0,0,0,0,0,0,7
"2695",0,0,0,0,0,0,0,0,1,0,3
"2696",0,0,0,0,0,0,0,0,0,0,3
"2697",0,0,0,0,0,0,0,0,0,0,2
"2698",0,0,0,0,0,0,0,0,0,0,13
"2700",0,0,0,0,0,0,0,0,0,0,3
"2703",0,0,0,0,0,0,0,0,0,0,2
"2704",0,0,0,0,0,0,0,0,1,0,4
"2705",0,0,0,0,0,0,0,3,0,0,6
"2706",0,0,0,0,0,0,0,0,0,0,10
"2708",2,0,0,0,0,0,0,0,4,0,5
"2709",8,0,0,0,0,0,0,0,0,0,5
"2711",0,0,0,0,0,0,0,0,0,0,4
"2712",0,0,0,0,0,0,0,0,9,0,0
"2713",0,0,0,0,0,0,0,22,0,0,3
"2718",0,0,0,0,0,0,0,0,8,0,5
"2719",0,0,0,0,0,0,0,0,0,0,2
"2721",0,2,0,0,0,0,0,1,0,0,0
"2722",0,0,0,0,0,0,0,0,0,0,4
"2724",0,0,0,0,0,0,0,0,0,0,9
"2725",12,0,0,0,0,0,0,2,3,0,11
"2727",0,0,0,0,0,0,0,0,0,0,2
"2729",0,0,0,0,0,0,0,3,0,0,1
"2730",0,0,0,0,0,0,0,0,0,0,2
"2731",0,0,0,0,0,0,0,0,0,0,3
"2733",0,0,0,0,0,0,0,5,0,0,7
"2735",0,0,0,0,0,0,0,0,0,0,5
"2738",0,0,0,0,0,0,0,0,0,0,3
"2739",0,0,0,0,0,0,0,6,0,0,1
"2741",0,0,0,0,0,0,0,0,0,0,2
"2742",3,0,0,0,0,0,0,0,0,0,2
"2743",0,0,0,0,0,0,0,2,0,0,3
"2744",0,0,0,0,0,0,0,3,0,0,2
"2745",18,0,0,0,0,0,0,0,0,0,2
"2746",0,0,0,0,0,0,0,0,1,0,2
"2747",0,0,0,0,0,0,0,0,0,0,2
"2748",0,0,0,0,0,0,0,1,6,0,3
"2749",0,0,0,0,0,0,0,0,0,0,2
"2751",1,0,0,0,0,0,0,0,0,0,2
"2753",0,0,0,0,0,0,0,0,1,0,2
"2754",0,0,0,0,0,0,0,0,0,0,2
"2756",0,0,0,0,0,0,0,0,0,0,2
"2759",0,0,0,0,0,0,0,0,1,0,4
"2760",0,0,0,0,0,13,0,0,0,0,0
"2761",0,0,0,0,1,0,0,0,0,0,8
"2764",0,0,0,0,0,0,0,0,1,0,1
"2766",0,0,0,0,0,0,0,0,0,0,2
"2768",0,0,0,0,0,0,0,0,4,0,5
"2770",0,0,0,0,0,0,0,0,0,0,4
"2774",0,0,0,0,0,0,0,0,0,0,8
"2775",0,0,0,0,0,0,0,0,0,0,23
"2776",3,0,0,0,0,0,0,0,0,0,1
"2779",0,0,0,0,0,0,0,2,0,0,1
"2780",0,0,0,0,0,0,0,0,0,0,3
"2781",0,0,0,0,0,0,0,0,0,0,3
"2782",0,0,0,0,0,0,0,1,0,0,3
"2783",0,0,0,0,0,0,0,0,7,0,5
"2785",0,0,0,0,0,0,0,0,1,0,1
"2786",0,0,0,0,0,0,0,0,0,0,8
"2787",0,0,0,0,0,0,0,0,0,0,2
"2789",0,0,0,0,0,0,0,0,4,0,3
"2791",0,0,0,0,0,0,0,0,3,0,1
"2793",0,0,0,0,0,0,0,0,0,0,2
"2794",0,0,0,0,0,0,0,0,1,0,1
"2795",0,0,0,0,0,0,0,0,0,0,2
"2797",0,0,0,0,0,0,0,0,0,0,2
"2798",0,0,0,0,0,0,0,0,0,0,2
"2799",0,0,0,0,0,0,0,0,0,0,2
"2800",0,0,0,0,0,0,0,0,0,0,2
"2801",0,0,0,0,0,0,0,0,0,0,8
"2802",0,0,0,0,0,0,0,0,1,0,2
"2803",0,0,0,0,0,0,0,0,0,0,6
"2804",0,0,0,0,0,0,0,0,1,0,1
"2805",0,0,0,0,0,0,0,6,1,0,4
"2806",0,0,0,0,0,0,0,0,0,0,2
"2809",0,0,0,0,0,0,0,0,0,0,6
"2810",0,0,0,0,0,0,0,0,0,0,3
"2813",0,0,0,0,0,0,0,0,2,0,2
"2814",0,0,0,0,0,0,0,0,2,0,2
"2815",0,0,0,0,0,0,0,0,0,0,9
"2816",0,0,0,0,0,0,0,0,5,0,4
"2817",0,0,0,0,0,0,0,0,2,0,3
"2818",0,0,0,0,0,0,0,0,1,0,1
"2820",0,0,0,0,0,0,0,0,0,0,5
"2821",0,0,0,0,0,0,0,0,0,0,4
"2822",0,0,0,0,0,0,0,0,2,0,8
"2823",0,0,0,0,0,0,0,0,0,0,2
"2825",0,0,0,0,0,0,0,0,0,0,5
"2826",0,0,0,0,0,0,0,0,1,0,1
"2827",0,0,0,0,0,0,0,0,0,0,2
"2829",0,0,0,0,0,0,0,0,0,0,2
"2830",0,0,0,0,0,0,0,1,0,0,4
"2831",0,0,0,0,0,0,0,0,0,0,3
"2834",0,0,0,0,0,0,0,0,0,0,4
"2836",0,0,0,0,0,0,0,0,0,0,2
"2837",0,0,0,0,0,0,0,0,0,0,3
"2839",0,0,0,0,0,0,0,0,0,0,8
"2840",0,0,0,0,0,0,0,2,0,0,0
"2847",0,0,0,0,0,0,0,13,3,0,7
"2851",0,0,0,0,0,0,0,0,0,0,7
"2852",0,0,0,0,0,0,0,0,0,0,4
"2853",0,0,0,0,0,0,0,0,0,0,12
"2854",0,0,0,0,0,0,0,0,0,0,2
"2855",0,0,0,0,0,0,0,0,1,0,1
"2857",0,0,0,0,0,2,0,0,0,0,0
"2858",0,0,0,0,0,0,0,2,0,0,0
"2859",0,0,0,0,3,0,0,0,0,0,2
"2860",0,0,0,0,0,0,0,2,0,0,3
"2861",0,0,0,0,0,0,0,2,1,0,2
"2862",0,0,0,0,0,0,0,0,0,0,8
"2864",0,0,0,0,0,0,0,2,0,0,3
"2865",0,0,0,0,0,0,0,0,0,0,3
"2866",0,0,0,0,0,0,0,0,0,0,7
"2868",0,0,0,0,0,0,0,0,2,0,0
"2870",0,0,0,0,0,0,0,0,0,0,2
"2871",0,0,0,0,0,0,0,7,0,0,5
"2872",0,0,0,0,0,0,0,4,0,0,1
"2873",0,0,0,0,1,0,0,0,0,0,1
"2874",0,0,0,0,0,0,0,0,1,0,3
"2875",0,0,0,0,0,0,0,0,0,0,2
"2876",0,0,0,0,0,0,0,0,0,0,6
"2879",0,0,0,0,0,0,0,0,0,0,2
"2881",0,0,0,0,0,0,0,1,0,0,6
"2882",0,0,0,0,0,0,0,0,0,0,13
"2889",0,0,0,0,0,0,0,0,0,0,2
"2890",0,0,0,0,0,0,0,2,0,0,1
"2891",3,0,0,0,0,0,0,0,0,0,7
"2893",0,0,0,0,0,0,0,0,0,0,2
"2894",0,0,0,0,0,0,0,0,0,0,2
"2895",0,0,0,0,0,0,0,0,0,0,9
"2896",0,0,0,0,0,0,0,0,0,0,4
"2897",0,0,0,0,0,0,0,9,0,0,0
"2898",0,0,0,0,0,0,0,0,1,0,2
"2899",0,0,0,0,0,0,0,3,0,0,3
"2901",0,0,0,0,0,0,0,0,0,0,3
"2903",0,0,0,0,0,0,0,0,1,0,3
"2905",0,0,0,0,0,0,0,0,1,0,7
"2906",0,0,0,0,0,0,0,2,15,0,19
"2907",0,0,0,0,0,0,0,4,0,0,1
"2908",14,0,0,0,0,0,0,0,0,0,2
"2911",0,0,0,0,0,0,0,0,1,0,1
"2913",0,0,0,0,2,0,0,0,0,0,1
"2914",0,0,0,0,0,0,0,0,0,0,12
"2915",0,0,0,0,0,0,0,0,0,0,6
"2918",0,0,0,0,0,0,0,1,0,0,2
"2919",0,0,0,0,0,0,0,0,0,0,2
"2921",0,0,0,0,0,0,0,0,2,0,0
"2923",0,0,0,0,0,0,0,1,3,0,1
"2924",0,0,0,0,0,0,0,0,0,0,2
"2927",0,0,0,0,0,0,0,0,0,0,3
"2928",0,0,0,0,0,0,0,19,0,0,2
"2929",0,0,0,0,0,0,0,4,5,0,15
"2930",0,0,0,0,0,0,0,0,0,0,2
"2933",0,0,0,0,0,0,0,1,0,0,15
"2934",0,0,0,0,0,0,0,0,1,0,1
"2935",0,0,0,0,0,0,0,0,0,0,7
"2937",0,0,0,0,0,0,0,2,0,0,3
"2939",9,0,0,0,0,0,0,0,0,0,15
"2941",0,0,0,0,0,0,0,0,0,0,2
"2942",0,0,0,0,0,0,0,0,0,0,2
"2943",0,0,0,0,0,0,0,0,0,0,28
"2944",0,0,0,0,0,0,0,1,0,0,7
"2946",0,0,0,0,1,0,0,0,0,1,1
"2947",0,0,0,0,0,0,0,2,2,0,4
"2948",0,0,0,0,0,0,0,0,0,0,3
"2949",0,0,0,0,0,0,0,0,7,0,12
"2950",0,0,0,0,0,0,0,0,1,0,13
"2951",0,0,0,0,0,0,0,0,0,0,7
"2953",0,1,0,0,0,0,0,3,0,0,0
"2956",0,0,0,0,0,0,0,0,0,0,13
"2957",0,0,0,0,0,0,0,2,0,0,0
"2959",0,0,0,0,0,0,0,3,1,0,2
"2960",0,0,0,0,0,0,0,1,9,0,3
"2961",0,0,0,0,1,0,0,0,0,0,1
"2964",0,0,0,0,0,0,0,0,0,0,9
"2965",0,0,0,0,0,0,0,0,2,0,0
"2967",0,0,0,0,0,0,0,0,0,0,5
"2968",0,0,0,0,0,0,0,7,2,0,8
"2970",0,0,0,0,0,0,0,20,0,0,3
"2971",0,0,0,0,0,0,0,0,6,0,2
"2973",0,0,0,0,0,0,0,0,0,0,17
"2975",0,0,0,0,0,0,0,10,2,0,28
"2976",0,0,0,0,0,0,0,0,0,0,2
"2980",0,0,0,0,0,0,0,0,0,0,12
"2982",0,0,0,0,0,0,0,0,0,0,2
"2983",0,0,0,0,0,0,0,1,0,0,1
"2985",0,0,0,0,0,0,0,0,0,0,4
"2986",0,0,0,0,0,0,0,0,0,0,8
"2987",0,0,0,0,0,0,0,4,2,0,0
"2988",0,0,0,0,0,0,0,0,0,0,5
"2990",0,0,0,0,0,0,0,1,0,0,4
"2997",0,0,0,0,0,0,0,0,1,0,2
"2998",0,0,0,0,0,0,0,0,0,0,2
"2999",0,0,0,0,0,0,0,13,0,0,16
"3000",0,0,0,0,0,0,0,0,0,0,4
"3001",0,0,0,0,0,0,0,4,0,0,4
"3002",0,0,0,0,0,0,0,0,0,0,2
"3005",0,0,0,0,0,0,0,20,0,0,9
"3006",0,0,0,0,0,0,0,8,0,0,4
"3007",0,0,0,0,0,0,0,0,0,0,5
"3011",0,0,0,0,0,0,0,0,5,0,2
"3013",0,0,0,0,0,0,0,0,0,0,2
"3015",0,0,0,0,0,0,0,0,1,0,2
"3018",0,0,0,0,0,0,0,0,0,0,2
"3020",0,0,0,0,0,0,0,1,0,0,2
"3023",0,0,0,0,0,0,0,0,0,0,2
"3024",0,0,0,0,0,0,0,0,0,0,4
"3026",0,0,0,0,0,0,0,0,0,0,2
"3027",0,0,0,0,0,0,0,6,0,0,3
"3030",0,0,0,0,0,0,0,0,0,0,7
"3032",0,0,0,0,0,0,0,0,0,0,4
"3034",0,0,0,0,0,0,0,2,5,0,7
"3035",0,0,0,0,0,0,0,0,0,0,4
"3036",0,0,0,0,0,0,0,0,0,0,2
"3037",0,0,0,0,0,0,0,0,0,0,2
"3038",0,0,0,0,0,0,0,0,0,0,3
"3039",0,0,0,0,0,0,0,0,0,0,6
"3040",0,0,0,0,0,0,0,0,0,0,8
"3041",0,0,0,0,0,0,0,0,0,0,2
"3045",0,0,0,0,0,0,0,0,3,0,7
"3046",0,0,0,0,0,0,0,0,0,0,3
"3047",0,0,0,0,0,0,0,7,0,0,4
"3048",0,0,0,0,0,0,0,0,2,0,0
"3049",0,0,0,0,0,0,0,0,0,0,8
"3050",0,0,0,0,0,0,0,0,0,0,2
"3051",0,0,0,0,0,0,0,0,0,0,6
"3053",0,0,0,0,0,0,0,0,0,0,2
"3054",0,0,0,0,0,0,0,0,0,0,2
"3055",0,0,0,0,1,0,0,11,0,0,3
"3058",0,0,0,0,0,0,0,0,0,0,3
"3059",0,0,0,0,0,0,0,0,3,0,4
"3060",0,0,0,0,0,0,0,0,0,0,12
"3063",0,0,0,0,1,0,0,0,0,0,3
"3064",0,0,0,0,0,0,0,0,0,0,4
"3065",0,0,0,0,0,0,0,0,0,0,4
"3066",0,0,0,0,0,0,0,0,0,0,5
"3069",0,0,0,0,0,0,0,0,0,0,2
"3070",0,0,0,0,0,0,0,9,0,0,3
"3071",0,0,0,0,0,0,0,0,0,0,25
"3072",0,0,0,0,0,0,0,0,0,0,7
"3074",0,0,0,0,0,0,0,0,0,0,3
"3075",0,0,0,0,0,0,0,0,0,0,3
"3076",8,0,0,0,0,0,0,0,0,0,2
"3078",0,0,0,0,0,0,0,0,1,0,1
"3081",13,0,0,0,0,0,0,0,0,0,2
"3082",0,0,0,0,0,0,0,0,0,0,3
"3083",0,0,0,0,0,0,0,0,0,0,2
"3084",0,0,0,0,0,0,0,2,0,0,29
"3085",0,0,0,0,0,0,0,0,0,0,8
"3086",0,0,0,0,0,0,0,4,4,0,11
"3087",0,0,0,0,0,0,0,0,0,0,3
"3089",0,0,0,0,0,0,0,0,0,0,17
"3091",0,0,0,0,0,0,0,0,0,0,3
"3095",0,0,0,0,0,0,0,1,0,0,7
"3096",0,0,0,0,0,0,0,2,0,0,5
"3099",0,0,0,0,0,0,0,2,0,0,3
"3101",0,0,0,0,0,0,0,0,0,0,2
"3103",0,0,0,0,0,0,0,0,0,0,4
"3105",0,0,0,0,0,0,0,0,0,0,15
"3107",0,0,0,0,0,0,0,0,0,0,4
"3109",0,0,0,0,0,0,0,0,0,0,2
"3110",0,0,0,0,0,0,1,0,0,0,3
"3115",0,0,0,0,0,0,0,0,4,0,3
"3116",0,0,0,0,0,0,0,0,0,0,3
"3118",0,0,0,0,0,0,0,0,8,0,5
"3121",0,0,0,0,0,0,0,0,3,0,3
"3123",0,0,0,0,0,11,0,0,0,0,0
"3124",0,0,0,0,0,0,0,0,0,0,2
"3125",0,0,0,0,0,0,0,0,0,0,6
"3126",0,0,0,0,0,0,0,12,0,0,1
"3127",0,0,0,0,0,0,0,0,0,0,8
"3129",0,0,0,0,0,0,0,2,0,0,2
"3131",1,0,0,0,0,0,0,0,0,0,9
"3134",0,0,0,0,0,0,0,0,0,0,3
"3135",0,0,0,0,0,0,0,2,4,0,2
"3136",1,0,0,0,0,0,0,0,0,0,15
"3137",4,0,0,0,0,0,0,0,2,0,4
"3138",0,0,0,0,0,0,0,5,0,0,1
"3139",0,0,0,0,0,0,0,0,0,0,8
"3140",2,0,0,0,0,0,0,0,0,0,0
"3141",4,0,0,0,0,0,0,0,3,0,1
"3142",0,0,0,0,0,0,0,0,0,0,14
"3145",0,0,0,0,0,0,0,0,1,0,2
"3146",0,0,0,0,0,0,0,0,0,0,3
"3147",0,0,0,0,0,0,0,0,0,0,2
"3148",0,0,0,0,0,0,0,2,0,0,0
"3149",0,0,0,0,0,0,0,0,3,0,2
"3153",0,0,0,0,0,0,0,0,0,0,2
"3154",0,0,0,0,0,0,0,3,0,0,3
"3155",0,0,0,0,0,0,0,0,0,0,2
"3156",0,0,0,0,0,0,0,0,2,0,9
"3157",0,0,0,0,0,0,0,8,0,0,2
"3158",0,0,0,0,0,0,0,0,0,0,4
"3161",5,0,0,0,0,0,0,0,0,0,0
"3162",0,0,0,0,0,0,0,0,0,0,4
"3165",0,0,0,0,0,0,0,0,0,0,10
"3167",0,0,0,0,1,0,0,4,0,0,10
"3168",0,0,0,0,0,0,0,0,0,0,3
"3171",0,0,0,0,0,0,0,0,1,0,1
"3174",0,0,0,0,0,0,0,4,0,0,0
"3175",0,0,0,0,0,0,0,0,0,0,7
"3176",0,0,0,0,0,0,0,0,0,0,2
"3177",0,0,0,0,0,0,0,1,3,0,3
"3180",0,0,0,0,0,0,0,1,4,0,10
"3181",0,0,0,0,0,0,0,0,0,0,4
"3182",0,0,0,0,0,0,0,2,1,0,5
"3184",0,0,0,0,0,0,0,0,0,0,3
"3185",0,0,0,0,0,0,0,0,0,0,3
"3186",0,0,0,0,0,0,0,2,0,0,0
"3190",0,0,0,0,0,0,0,0,0,0,2
"3191",0,0,0,0,0,0,0,0,0,0,2
"3192",3,0,0,0,0,0,0,0,0,0,0
"3193",0,0,0,0,0,3,0,0,0,0,0
"3195",0,0,0,0,0,0,0,0,0,0,3
"3198",0,0,0,0,0,0,0,0,0,0,2
"3200",0,0,0,0,0,0,0,0,0,0,5
"3201",0,0,0,0,0,0,0,2,0,0,5
"3204",0,0,0,0,0,0,0,0,0,0,3
"3205",0,0,0,0,0,0,0,0,0,0,6
"3207",0,0,0,0,0,0,0,0,1,0,3
"3210",0,0,0,0,0,0,0,5,0,0,4
"3211",0,0,0,0,0,0,0,0,0,0,4
"3212",1,0,0,0,0,2,0,0,0,0,1
"3214",0,0,0,0,0,0,0,7,4,0,11
"3215",0,0,0,0,0,0,0,0,0,0,2
"3216",0,0,0,0,0,0,0,0,5,0,2
"3217",0,0,0,0,0,0,0,0,11,0,2
"3218",0,0,0,0,0,0,0,16,8,0,11
"3219",0,0,0,0,0,0,0,0,0,0,2
"3221",0,0,0,0,0,0,0,0,0,0,7
"3222",0,0,0,0,0,0,0,4,0,0,5
"3223",0,0,0,0,0,0,0,0,4,0,3
"3224",0,0,0,0,0,0,0,0,0,0,5
"3225",0,0,0,0,0,0,0,0,2,0,0
"3227",0,0,0,0,0,0,0,0,0,0,2
"3228",0,0,0,0,0,0,0,7,0,0,2
"3229",0,0,0,0,0,0,0,0,0,0,2
"3232",0,0,0,0,0,0,0,0,4,0,2
"3235",0,0,0,0,0,5,0,0,0,0,0
"3236",0,0,0,0,1,0,0,0,0,0,3
"3238",0,0,0,0,0,0,0,0,0,0,6
"3239",0,0,0,0,0,0,0,0,0,0,3
"3240",0,0,0,0,0,0,0,0,0,0,3
"3241",0,0,0,0,0,0,0,0,0,0,8
"3242",0,0,0,0,0,0,1,0,0,0,2
"3244",0,0,0,0,0,0,0,0,0,0,2
"3245",0,0,0,0,0,0,0,0,0,0,2
"3246",0,0,0,0,0,0,0,0,0,0,2
"3249",0,0,0,0,0,0,0,0,0,0,2
"3250",0,0,0,0,0,0,0,0,0,0,3
"3252",1,0,0,0,0,0,0,0,0,0,1
"3253",0,0,0,0,0,0,0,4,0,0,4
"3254",0,0,0,0,0,0,0,19,0,0,29
"3255",2,0,0,0,0,0,0,0,0,0,1
"3256",0,0,0,0,0,4,0,0,0,0,0
"3262",0,0,0,0,0,0,0,3,0,0,1
"3263",0,0,0,0,0,0,0,0,0,0,7
"3264",0,0,0,0,0,0,0,0,0,0,5
"3269",0,0,0,0,0,0,0,2,0,0,5
"3271",0,0,0,0,0,0,0,0,2,0,6
"3274",0,0,0,0,0,0,0,0,0,0,2
"3275",0,0,0,0,0,0,0,0,0,0,3
"3278",0,0,0,0,3,0,0,1,0,0,3
"3280",0,0,0,0,0,0,2,0,0,0,4
"3281",0,0,0,0,0,0,0,13,1,0,0
"3282",0,0,0,0,0,0,0,0,0,0,2
"3283",0,0,0,0,0,0,0,0,0,0,4
"3284",0,0,0,0,0,0,0,0,0,0,4
"3286",0,0,0,0,0,1,0,0,0,0,8
"3289",0,0,0,0,0,0,0,0,0,0,2
"3290",22,0,0,0,0,0,0,0,0,0,2
"3294",0,0,0,0,0,0,0,0,0,0,2
"3295",14,0,0,0,0,0,0,0,0,0,1
"3296",0,0,0,0,0,0,0,0,0,0,5
"3298",0,0,0,0,0,0,0,0,0,0,2
"3299",5,0,0,0,0,0,0,0,0,0,1
"3300",0,0,0,0,2,0,0,0,0,0,1
"3301",2,0,0,0,0,0,0,0,0,0,16
"3305",5,0,0,0,0,0,0,0,0,0,2
"3307",0,0,0,0,0,0,0,0,0,0,3
"3308",0,0,0,0,0,0,0,0,5,0,2
"3310",0,0,0,0,0,0,0,0,0,0,4
"3311",0,0,0,0,0,0,0,0,0,0,2
"3312",0,0,0,0,0,0,0,5,0,0,3
"3314",0,0,0,0,0,0,0,8,0,0,5
"3315",0,0,0,0,0,0,0,0,1,0,1
"3316",0,0,0,0,0,0,0,26,0,0,2
"3317",0,0,0,0,1,0,0,0,0,0,2
"3319",0,0,0,0,0,0,0,0,0,0,15
"3320",0,0,0,0,0,0,0,0,4,0,8
"3321",0,0,0,0,0,0,0,0,0,0,8
"3324",9,0,0,0,0,1,0,0,0,0,8
"3326",0,0,0,0,0,0,0,3,0,0,3
"3327",0,0,0,0,0,0,0,3,0,0,0
"3328",0,0,0,0,0,0,0,0,4,0,11
"3329",1,0,0,0,0,0,0,0,0,0,6
"3330",0,0,0,0,0,0,0,0,0,0,2
"3333",0,0,0,0,0,0,0,0,0,0,3
"3334",0,0,0,0,0,0,0,1,0,0,3
"3338",0,0,0,0,0,0,0,0,0,0,3
"3339",0,0,0,0,0,0,0,7,2,0,24
"3342",0,0,0,0,0,0,0,0,0,0,2
"3343",0,0,0,0,0,0,0,0,0,0,3
"3344",0,0,0,0,0,0,0,0,2,0,1
"3345",0,0,0,0,0,4,0,0,0,0,0
"3347",0,0,0,0,0,0,0,0,3,0,2
"3348",0,0,0,0,1,0,0,0,0,0,1
"3350",0,0,0,0,1,0,0,10,1,0,23
"3351",0,0,0,0,0,0,0,0,0,0,9
"3352",0,0,0,0,0,0,0,0,0,0,6
"3353",0,0,0,0,0,0,0,0,0,0,2
"3355",0,0,0,0,0,0,0,0,0,0,2
"3357",0,0,0,0,0,0,0,0,0,0,9
"3358",0,0,0,0,0,0,0,0,0,0,11
"3359",0,0,0,0,0,0,0,0,0,0,3
"3360",0,0,0,0,0,0,0,5,5,0,16
"3362",0,0,0,0,0,0,0,0,0,0,14
"3364",0,0,0,0,0,0,0,0,1,0,6
"3366",1,0,0,0,0,0,0,0,0,0,2
